text_length,fuzz_score,tf-idf_score,cos_sim_score,split_markers_number,complexity_markers_number,key_phrases_matches,has_span,span_normalized_position,span_ratio_split_complex,global_ratio_split_complex,apriory_pair_split_rate,candidate_title_match,candidate_title_fuzz
46.0,0.8235294117647058,0.2211748506749407,0.011960130666873674,4.0,1.0,0.0,0.0,0.0,0.0,0.8,0.2863568215892054,0.0,0.6666666666666667
46.0,0.7058823529411764,0.1477172648804645,0.01169129244975175,4.0,1.0,0.0,0.0,0.0,0.0,0.8,0.3110367892976589,0.0,0.5625
46.0,1.0,0.41787042353375126,0.034109974000145635,4.0,1.0,1.0,1.0,0.3384146341463415,0.0,0.8,0.2607879924953096,1.0,1.0
46.0,1.0,0.33672366644455576,0.025522966960939517,4.0,1.0,1.0,1.0,0.2804878048780488,0.0,0.8,0.26702269692923897,1.0,1.0
46.0,1.0,0.3604661499798495,0.029711021576309594,4.0,1.0,1.0,1.0,0.3871951219512195,0.0,0.8,0.30214723926380366,0.0,0.5555555555555556
15.0,1.0,0.2835664868952038,0.030227183878175926,0.0,0.0,1.0,1.0,0.10101010101010101,0.0,0.0,0.3110367892976589,1.0,1.0
202.0,0.7142857142857143,0.06757376552564191,0.003329553822860776,27.0,22.0,0.0,0.0,0.0,0.0,0.5510204081632653,0.2675086107921929,0.0,0.6
202.0,0.6666666666666667,0.23061999583641205,0.012217146496508423,27.0,22.0,0.0,0.0,0.0,0.0,0.5510204081632653,0.28366013071895424,0.0,0.5714285714285714
215.0,1.0,0.15968248428395496,0.010901699725935531,21.0,16.0,1.0,1.0,0.9061063690085358,1.0,0.5675675675675675,0.2675086107921929,0.0,0.8
215.0,0.8888888888888888,0.2513559603765599,0.00986049953759944,21.0,16.0,0.0,0.0,0.0,0.0,0.5675675675675675,0.2863568215892054,0.0,0.8888888888888888
215.0,1.0,0.3423960816058979,0.020281053298961654,21.0,16.0,1.0,1.0,0.47734734077478663,0.0,0.5675675675675675,0.3110367892976589,1.0,1.0
215.0,1.0,0.6058331404934388,0.04091474614682571,21.0,16.0,2.0,1.0,0.8305975049244911,0.0,0.5675675675675675,0.28366013071895424,1.0,1.0
215.0,1.0,0.5570908017700218,0.03298851090965473,21.0,16.0,1.0,1.0,0.7511490479317138,0.0,0.5675675675675675,0.288107202680067,1.0,1.0
215.0,1.0,0.40096118037029266,0.022022419097351132,21.0,16.0,1.0,1.0,0.7406434668417596,0.0,0.5675675675675675,0.2607879924953096,1.0,1.0
215.0,1.0,0.49960210247358944,0.03678956942956195,21.0,16.0,3.0,1.0,0.7058437294812869,0.0,0.5675675675675675,0.26702269692923897,1.0,1.0
215.0,1.0,0.48063619401085644,0.03165125809956896,21.0,16.0,2.0,1.0,0.7609980302035456,1.0,0.5675675675675675,0.30214723926380366,0.0,0.5555555555555556
215.0,1.0,0.49628710632216644,0.03496131450749961,21.0,16.0,2.0,1.0,0.8686802363755746,0.0,0.5675675675675675,0.2764423076923077,1.0,1.0
28.0,1.0,0.13748542609077163,0.012063807438860916,2.0,3.0,1.0,1.0,0.7340425531914894,1.0,0.4,0.2675086107921929,1.0,1.0
28.0,1.0,0.2488037070429286,0.016667171344504045,2.0,3.0,1.0,1.0,0.7925531914893617,1.0,0.4,0.2863568215892054,1.0,1.0
28.0,1.0,0.40469483442520393,0.03698850342277176,2.0,3.0,1.0,1.0,0.6170212765957447,0.0,0.4,0.28366013071895424,1.0,1.0
28.0,0.7777777777777779,0.2572861913118164,0.026831544296559,2.0,3.0,0.0,0.0,0.0,0.0,0.4,0.26702269692923897,0.0,0.7222222222222221
28.0,0.7857142857142857,0.37260834439256396,0.024799977111645142,2.0,3.0,0.0,0.0,0.0,0.0,0.4,0.30214723926380366,0.0,0.5
70.0,0.8275862068965517,0.1440285552089875,0.009098944157775065,3.0,1.0,0.0,0.0,0.0,0.0,0.75,0.30214723926380366,0.0,0.5
24.0,0.8571428571428572,0.4442631638849093,0.046827231332049316,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.288107202680067,0.0,0.8571428571428572
24.0,1.0,0.39240950601547475,0.04193045983028139,1.0,0.0,1.0,1.0,0.04891304347826087,0.0,1.0,0.2607879924953096,1.0,1.0
24.0,0.7083333333333333,0.31315950965258654,0.02620559988244864,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26702269692923897,0.0,0.6666666666666667
24.0,0.7333333333333334,0.15034292114799508,0.008722068226548089,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30214723926380366,0.0,0.5
97.0,0.7857142857142857,0.163557675209131,0.012062128660445592,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30214723926380366,0.0,0.5
97.0,1.0,0.14899529299652015,0.007252198051164596,4.0,0.0,1.0,1.0,0.556657223796034,1.0,1.0,0.2764423076923077,1.0,1.0
71.0,0.9166666666666665,0.09829604480215215,0.007611973640437818,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3110367892976589,0.0,0.875
360.0,1.0,0.24340028173754114,0.012662142744676424,53.0,19.0,1.0,1.0,0.6901852581789515,1.0,0.7361111111111112,0.30214723926380366,0.0,0.5
360.0,1.0,0.28047692037054534,0.015388343588994501,53.0,19.0,1.0,1.0,0.6858494284588096,1.0,0.7361111111111112,0.28342245989304815,0.0,0.8333333333333335
109.0,1.0,0.04717422616111712,0.004800165319379601,3.0,3.0,1.0,1.0,0.19293820933165196,0.0,0.5,0.2675086107921929,1.0,1.0
109.0,1.0,0.08252019611629359,0.007292047220740566,3.0,3.0,1.0,1.0,0.18032786885245902,0.0,0.5,0.2863568215892054,1.0,1.0
314.0,0.7142857142857143,0.1611556376788021,0.008468102889714202,71.0,29.0,0.0,0.0,0.0,0.0,0.71,0.2675086107921929,0.0,0.6
314.0,0.7777777777777779,0.3781320394224594,0.015667388519700724,71.0,29.0,0.0,0.0,0.0,0.0,0.71,0.3110367892976589,0.0,0.5625
314.0,1.0,0.5948459385055539,0.02929160661015101,71.0,29.0,2.0,1.0,0.5736505032021958,0.75,0.71,0.28366013071895424,0.0,0.5
314.0,1.0,0.5142483828178993,0.02721717214886301,71.0,29.0,1.0,1.0,0.904391582799634,0.75,0.71,0.2607879924953096,0.0,0.7333333333333334
314.0,1.0,0.4732652210137351,0.026518453769111057,71.0,29.0,1.0,1.0,0.18161024702653247,1.0,0.71,0.26702269692923897,0.0,0.6666666666666667
314.0,1.0,0.34756947192019416,0.017228928001747537,71.0,29.0,1.0,1.0,0.8989021043000915,0.75,0.71,0.30214723926380366,0.0,0.5
44.0,0.8888888888888888,0.06328998895709033,0.002181878841644258,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2863568215892054,0.0,0.8888888888888888
44.0,0.75,0.33550015067566685,0.02812799822235478,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28366013071895424,0.0,0.5714285714285714
44.0,0.8,0.5889976964314082,0.04470469669098869,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.288107202680067,0.0,0.7857142857142857
44.0,0.7857142857142857,0.37472992309636294,0.027465153506502943,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2607879924953096,0.0,0.7333333333333334
44.0,0.76,0.379278083016127,0.02434398433209118,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26702269692923897,0.0,0.6666666666666667
44.0,0.8,0.1500424983674591,0.00898557152764258,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30214723926380366,0.0,0.5
44.0,1.0,0.14946848348816322,0.007811487664012077,3.0,0.0,1.0,1.0,0.7869822485207101,0.0,1.0,0.2764423076923077,0.0,0.4545454545454546
44.0,1.0,0.510030298917541,0.03400857983158912,3.0,0.0,2.0,1.0,0.10946745562130178,1.0,1.0,0.28342245989304815,1.0,1.0
4.0,0.7,0.31319584667087397,0.03388284118930223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288107202680067,0.0,0.5714285714285714
4.0,0.8235294117647058,0.5946162030944868,0.06751035388605203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2607879924953096,0.0,0.4
4.0,0.5882352941176471,0.1612156760640964,0.012966972001883426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26702269692923897,0.0,0.3448275862068966
12.0,1.0,0.1993185103077425,0.020332475061958902,1.0,1.0,1.0,1.0,0.3880597014925373,0.5,0.5,0.2675086107921929,1.0,1.0
12.0,1.0,0.4150541941924159,0.029551277471903923,1.0,1.0,1.0,1.0,0.23880597014925373,0.5,0.5,0.2863568215892054,1.0,1.0
12.0,0.8181818181818181,0.4265779943973473,0.029638887452029472,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.3110367892976589,0.0,0.6875
46.0,1.0,0.3396702067893811,0.02573831325394353,4.0,2.0,1.0,1.0,0.66,0.0,0.6666666666666666,0.28366013071895424,0.0,0.5714285714285714
46.0,1.0,0.30933369940264677,0.030079293904938527,4.0,2.0,1.0,1.0,0.6171428571428571,0.0,0.6666666666666666,0.288107202680067,1.0,1.0
46.0,0.7647058823529411,0.25548765284585667,0.01941781082142552,4.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.26702269692923897,0.0,0.6111111111111112
46.0,1.0,0.261350021331022,0.026411132788499006,4.0,2.0,1.0,1.0,0.7085714285714285,0.0,0.6666666666666666,0.30214723926380366,1.0,1.0
67.0,0.75,0.109647103506361,0.010939317978501577,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3110367892976589,0.0,0.6875
67.0,0.9285714285714286,0.1553879541452779,0.008806975243678995,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28366013071895424,0.0,0.9285714285714286
67.0,0.8571428571428572,0.09916109148940533,0.007786284567084405,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.288107202680067,0.0,0.8571428571428572
67.0,1.0,0.1433308683042826,0.013086578894615243,6.0,0.0,1.0,1.0,0.30511463844797176,0.0,1.0,0.2607879924953096,1.0,1.0
67.0,0.7894736842105263,0.0970799601043005,0.0057851997115993675,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30214723926380366,0.0,0.7222222222222221
67.0,1.0,0.12791580133365182,0.011456031738606438,6.0,0.0,1.0,1.0,0.5925925925925926,1.0,1.0,0.2764423076923077,1.0,1.0
59.0,0.8666666666666667,0.1783767345555224,0.013351138585015484,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3110367892976589,0.0,0.5625
12.0,0.6666666666666667,0.12650614319029665,0.007872968664509589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2675086107921929,0.0,0.5
12.0,1.0,0.9655176351168643,0.08060384963287551,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.28366013071895424,1.0,1.0
339.0,0.8235294117647058,0.21858972916536115,0.021845239213834543,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2675086107921929,0.0,0.6
339.0,1.0,0.31118773197320915,0.027362621553640023,38.0,0.0,2.0,1.0,0.34501772351319415,1.0,1.0,0.2863568215892054,0.0,0.5555555555555556
339.0,1.0,1.4169753035928456,0.12379957133983338,38.0,0.0,5.0,1.0,0.14336352894840487,1.0,1.0,0.3110367892976589,1.0,1.0
339.0,0.7333333333333334,0.18502949951959272,0.009095640201972193,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28366013071895424,0.0,0.6428571428571428
339.0,0.8,0.13595147639145655,0.007915133415855102,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26702269692923897,0.0,0.6111111111111112
339.0,0.8181818181818181,0.2613324191504571,0.01487361635623339,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30214723926380366,0.0,0.5555555555555556
339.0,1.0,0.27219773122174123,0.017717715055547797,38.0,0.0,2.0,1.0,0.14336352894840487,1.0,1.0,0.28342245989304815,0.0,0.6666666666666667
40.0,1.0,0.5121524612600025,0.043197712754089415,4.0,0.0,2.0,1.0,0.5139442231075697,1.0,1.0,0.2675086107921929,0.0,0.9
40.0,1.0,0.4171063324016999,0.03771449904887757,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.28366013071895424,1.0,1.0
40.0,0.875,0.26505987289397975,0.020375713155632337,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30214723926380366,0.0,0.45714285714285713
15.0,0.9285714285714286,0.056994105067321936,0.0090516755851768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288107202680067,0.0,0.9285714285714286
49.0,1.0,0.1526209453960265,0.01191472685652945,4.0,2.0,1.0,1.0,0.35294117647058826,1.0,0.6666666666666666,0.2675086107921929,0.0,0.8
49.0,1.0,0.22407747337210182,0.01457599760872129,4.0,2.0,1.0,1.0,0.47549019607843135,0.0,0.6666666666666666,0.2863568215892054,1.0,1.0
34.0,1.0,0.277915303792058,0.030382943099153098,2.0,0.0,1.0,1.0,0.3170731707317073,0.0,1.0,0.288107202680067,1.0,1.0
34.0,0.7692307692307692,0.22948489397081012,0.023861847158549648,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2607879924953096,0.0,0.6666666666666667
34.0,0.8235294117647058,0.11249479930909129,0.012094952360833439,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26702269692923897,0.0,0.6111111111111112
34.0,0.8125,0.09367469544020632,0.0077470132946185905,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30214723926380366,0.0,0.5
7.0,1.0,0.136904804670334,0.020484397079257585,0.0,0.0,1.0,1.0,0.32075471698113206,0.0,0.0,0.2863568215892054,1.0,1.0
7.0,1.0,0.47072608182716996,0.05017773428529863,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3110367892976589,1.0,1.0
7.0,0.6153846153846154,0.12797188482958902,0.02183390004492805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288107202680067,0.0,0.5714285714285714
7.0,0.8333333333333335,0.14383349192194148,0.012205274120664264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30214723926380366,0.0,0.6451612903225806
48.0,0.95,0.32767904109661944,0.030561070200511013,4.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2675086107921929,0.0,0.9
48.0,0.7272727272727273,0.23507328167946845,0.011627827470499666,4.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2863568215892054,0.0,0.6666666666666667
48.0,0.6875,0.27187679367538026,0.014244865313358213,4.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3110367892976589,0.0,0.625
48.0,1.0,0.4390917293288152,0.03243920352146131,4.0,2.0,1.0,1.0,0.2125748502994012,0.0,0.6666666666666666,0.28366013071895424,0.0,0.7142857142857143
48.0,0.9285714285714286,0.4433522229210568,0.03311086319987863,4.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.288107202680067,0.0,0.9285714285714286
48.0,1.0,0.5112257429636018,0.027324203257926047,4.0,2.0,1.0,1.0,0.16766467065868262,0.0,0.6666666666666666,0.2607879924953096,0.0,0.7333333333333334
48.0,0.8333333333333335,0.17712638535508293,0.009310535167099282,4.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.26702269692923897,0.0,0.8333333333333335
48.0,1.0,0.325005568961537,0.021315336131690593,4.0,2.0,1.0,1.0,0.30538922155688625,0.0,0.6666666666666666,0.30214723926380366,0.0,0.5
48.0,1.0,0.501462503339208,0.04012578839875795,4.0,2.0,1.0,1.0,0.38323353293413176,0.0,0.6666666666666666,0.2764423076923077,0.0,0.4545454545454546
40.0,1.0,0.24626520536397645,0.02481340552992203,6.0,0.0,1.0,1.0,0.26545454545454544,1.0,1.0,0.2863568215892054,0.0,0.8888888888888888
40.0,0.6666666666666667,0.12320874636627524,0.010167724391554164,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3110367892976589,0.0,0.5625
40.0,0.8461538461538461,0.33858970506227953,0.02843268157176061,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2607879924953096,0.0,0.6
40.0,0.8333333333333335,0.16764470894078923,0.016597675737474296,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26702269692923897,0.0,0.6111111111111112
40.0,1.0,0.5978896226643253,0.06383422069463474,6.0,0.0,2.0,1.0,0.0,1.0,1.0,0.2764423076923077,1.0,1.0
63.0,0.6875,0.07876973985647495,0.006276722991322965,4.0,1.0,0.0,0.0,0.0,0.0,0.8,0.2863568215892054,0.0,0.6666666666666667
63.0,0.6666666666666667,0.07526163223563243,0.005447370687759457,4.0,1.0,0.0,0.0,0.0,0.0,0.8,0.28366013071895424,0.0,0.5714285714285714
50.0,0.736842105263158,0.12192154639811337,0.008975095856456892,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2863568215892054,0.0,0.4444444444444444
50.0,1.0,0.49840139074147616,0.04137832233991566,3.0,0.0,1.0,1.0,0.040697674418604654,0.0,1.0,0.3110367892976589,1.0,1.0
91.0,0.8,0.11752551381533942,0.007229565991457142,9.0,1.0,0.0,0.0,0.0,0.0,0.9,0.2675086107921929,0.0,0.5882352941176471
91.0,1.0,0.20406714518702485,0.013590235820430492,9.0,1.0,1.0,1.0,0.17061611374407584,0.6666666666666666,0.9,0.2863568215892054,1.0,1.0
91.0,1.0,0.2613263936464105,0.018037335531959027,9.0,1.0,1.0,1.0,0.24960505529225907,1.0,0.9,0.3110367892976589,1.0,1.0
91.0,0.7857142857142857,0.3002975615856983,0.01440629216853191,9.0,1.0,0.0,0.0,0.0,0.0,0.9,0.28366013071895424,0.0,0.6428571428571428
91.0,0.8571428571428572,0.24344220320926918,0.012717554529838743,9.0,1.0,0.0,0.0,0.0,0.0,0.9,0.288107202680067,0.0,0.8571428571428572
91.0,1.0,0.22778671586780708,0.01767642290608498,9.0,1.0,1.0,1.0,0.18641390205371247,1.0,0.9,0.26702269692923897,0.0,0.5555555555555556
91.0,0.8181818181818181,0.20284069783864883,0.010457831747045473,9.0,1.0,0.0,0.0,0.0,0.0,0.9,0.30214723926380366,0.0,0.5555555555555556
266.0,0.8888888888888888,0.22682561513570385,0.012457545787490979,31.0,22.0,0.0,0.0,0.0,0.0,0.5849056603773585,0.2863568215892054,0.0,0.8888888888888888
266.0,1.0,0.1823307481455965,0.007676941891723349,31.0,22.0,1.0,1.0,0.4731471535982814,0.0,0.5849056603773585,0.28366013071895424,0.0,0.5
266.0,0.6875,0.31141582159236486,0.01435442757632882,31.0,22.0,0.0,0.0,0.0,0.0,0.5849056603773585,0.2607879924953096,0.0,0.6
24.0,1.0,0.8899368124262079,0.08372238490856351,1.0,0.0,2.0,1.0,0.5846994535519126,1.0,1.0,0.28366013071895424,1.0,1.0
24.0,1.0,0.541278853739075,0.05612998457423619,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.288107202680067,1.0,1.0
24.0,1.0,0.6552837434292746,0.050039946305408645,1.0,0.0,2.0,1.0,0.41530054644808745,0.0,1.0,0.2607879924953096,0.0,0.6
24.0,0.8235294117647058,0.27522366916406904,0.03712530196222387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26702269692923897,0.0,0.5555555555555556
24.0,1.0,0.829047679295537,0.0811730458404631,1.0,0.0,1.0,1.0,0.4918032786885246,1.0,1.0,0.30214723926380366,0.0,0.5
28.0,1.0,0.6232677810584213,0.04300603919706862,4.0,3.0,1.0,1.0,0.2840909090909091,0.6,0.5714285714285714,0.3110367892976589,0.0,0.875
34.0,1.0,0.15839018603789082,0.013385218237623338,4.0,1.0,1.0,1.0,0.6241379310344828,1.0,0.8,0.2675086107921929,0.0,0.8
34.0,1.0,0.16745049791652095,0.013829944104597182,4.0,1.0,1.0,1.0,0.5413793103448276,1.0,0.8,0.2863568215892054,0.0,0.6666666666666667
42.0,0.8823529411764706,0.05905721083390106,0.002626901832705327,5.0,2.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2675086107921929,0.0,0.8
42.0,1.0,0.3841781528543607,0.02967487663022186,5.0,2.0,1.0,1.0,0.0,0.3333333333333333,0.7142857142857143,0.28366013071895424,1.0,1.0
42.0,0.9285714285714286,0.43923818688765653,0.02763452025405949,5.0,2.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.288107202680067,0.0,0.9285714285714286
42.0,0.7333333333333334,0.272425520904901,0.015755095133251056,5.0,2.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2607879924953096,0.0,0.7333333333333334
42.0,0.7222222222222221,0.1675637321169247,0.011336369560681101,5.0,2.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.26702269692923897,0.0,0.7222222222222221
42.0,1.0,0.3998189412008735,0.03865268795286457,5.0,2.0,1.0,1.0,0.2640449438202247,1.0,0.7142857142857143,0.2764423076923077,1.0,1.0
42.0,1.0,0.3161056070196936,0.014013298863261978,5.0,2.0,1.0,1.0,0.16292134831460675,0.6666666666666666,0.7142857142857143,0.28342245989304815,0.0,0.7222222222222221
109.0,1.0,0.5702464668345957,0.05835899200510753,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3110367892976589,1.0,1.0
80.0,1.0,0.5140917178473451,0.035830008774407,6.0,0.0,2.0,1.0,0.8915857605177994,1.0,1.0,0.30214723926380366,1.0,1.0
181.0,1.0,0.43738865695706763,0.038109509305838514,14.0,2.0,3.0,1.0,0.7947067238912733,1.0,0.875,0.2675086107921929,1.0,1.0
181.0,1.0,0.5488732042930996,0.050031049918047826,14.0,2.0,3.0,1.0,0.4456366237482117,1.0,0.875,0.2863568215892054,1.0,1.0
181.0,0.8125,0.36923183337389526,0.03339874139303532,14.0,2.0,0.0,0.0,0.0,0.0,0.875,0.3110367892976589,0.0,0.8125
181.0,0.88,0.39839162510525455,0.02246999942508646,14.0,2.0,0.0,0.0,0.0,0.0,0.875,0.28366013071895424,0.0,0.7142857142857143
181.0,0.8461538461538461,0.3233614500297609,0.021627359232572984,14.0,2.0,0.0,0.0,0.0,0.0,0.875,0.288107202680067,0.0,0.5714285714285714
181.0,1.0,0.327192343440936,0.02463072086863987,14.0,2.0,2.0,1.0,0.623032904148784,0.0,0.875,0.2607879924953096,0.0,0.7333333333333334
181.0,0.8666666666666667,0.3530081335976658,0.026005617904652552,14.0,2.0,0.0,0.0,0.0,0.0,0.875,0.26702269692923897,0.0,0.6111111111111112
181.0,1.0,0.43352099347493206,0.03362206032130446,14.0,2.0,1.0,1.0,0.6630901287553648,0.0,0.875,0.30214723926380366,0.0,0.5
181.0,1.0,0.4895372316137936,0.033370410818711525,14.0,2.0,2.0,1.0,0.5915593705293276,1.0,0.875,0.2764423076923077,1.0,1.0
176.0,0.7058823529411764,0.152702709494932,0.006980634321428263,31.0,12.0,0.0,0.0,0.0,0.0,0.7209302325581395,0.3110367892976589,0.0,0.6875
176.0,1.0,0.6139250990113673,0.04880822342009273,31.0,12.0,2.0,1.0,0.031578947368421054,0.6666666666666666,0.7209302325581395,0.288107202680067,1.0,1.0
176.0,1.0,0.6946415965427406,0.0521397260711853,31.0,12.0,4.0,1.0,0.0,0.6666666666666666,0.7209302325581395,0.2607879924953096,1.0,1.0
176.0,1.0,0.46995996587824634,0.037224329272367254,31.0,12.0,3.0,1.0,0.16701754385964912,1.0,0.7209302325581395,0.26702269692923897,0.0,0.7777777777777779
176.0,1.0,0.25923532695316404,0.01420159780896286,31.0,12.0,1.0,1.0,0.21543859649122807,1.0,0.7209302325581395,0.30214723926380366,0.0,0.6111111111111112
224.0,0.6956521739130435,0.03865347206159324,0.0016983232859585744,8.0,2.0,0.0,0.0,0.0,0.0,0.8,0.2675086107921929,0.0,0.6
224.0,0.7333333333333334,0.3593444970444319,0.019880571293638745,8.0,2.0,0.0,0.0,0.0,0.0,0.8,0.28366013071895424,0.0,0.5714285714285714
224.0,0.8666666666666667,0.13406445180108217,0.00965611722774928,8.0,2.0,0.0,0.0,0.0,0.0,0.8,0.26702269692923897,0.0,0.6111111111111112
133.0,1.0,0.43259922535534,0.045202758853164736,6.0,0.0,3.0,1.0,0.31684210526315787,1.0,1.0,0.2675086107921929,0.0,0.9
133.0,1.0,0.338884932577792,0.02103180561564135,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.28366013071895424,0.0,0.782608695652174
133.0,1.0,0.3061417892661236,0.02147040996839639,6.0,0.0,1.0,1.0,0.10631578947368421,0.0,1.0,0.2764423076923077,1.0,1.0
189.0,0.7272727272727273,0.1145024041998931,0.009676281672158987,10.0,1.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.3110367892976589,0.0,0.625
189.0,0.75,0.24681582995556547,0.013534605237450066,10.0,1.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.28366013071895424,0.0,0.7142857142857143
189.0,0.7692307692307692,0.154567604589183,0.010776856955644173,10.0,1.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.2607879924953096,0.0,0.7333333333333334
189.0,0.7647058823529411,0.16584894751325593,0.010694467758844714,10.0,1.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.26702269692923897,0.0,0.5555555555555556
103.0,0.8666666666666667,0.11513290180166061,0.009594091157990469,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26702269692923897,0.0,0.6428571428571428
67.0,1.0,0.36361365085257624,0.029148716278641896,8.0,0.0,1.0,1.0,0.9379014989293362,1.0,1.0,0.3110367892976589,0.0,0.875
67.0,1.0,0.5631467037233159,0.04593955704308271,8.0,0.0,1.0,1.0,0.8715203426124197,1.0,1.0,0.288107202680067,0.0,0.6428571428571428
67.0,1.0,0.40587315868060403,0.029454267216153143,8.0,0.0,1.0,1.0,0.8436830835117773,1.0,1.0,0.2607879924953096,0.0,0.6
67.0,1.0,0.2745450671760664,0.03070938867908527,8.0,0.0,1.0,1.0,0.9293361884368309,1.0,1.0,0.2764423076923077,0.0,0.5454545454545454
665.0,0.9,0.10142380123416994,0.006134354263512174,57.0,34.0,0.0,0.0,0.0,0.0,0.6263736263736264,0.2675086107921929,0.0,0.9
665.0,0.8888888888888888,0.21181040762034417,0.010482840138053975,57.0,34.0,0.0,0.0,0.0,0.0,0.6263736263736264,0.2863568215892054,0.0,0.8888888888888888
665.0,0.6923076923076923,0.23062771063875212,0.009326892776103215,57.0,34.0,0.0,0.0,0.0,0.0,0.6263736263736264,0.3110367892976589,0.0,0.5625
665.0,1.0,0.3428648440576289,0.01618163916192743,57.0,34.0,1.0,1.0,0.08771537256656971,1.0,0.6263736263736264,0.28366013071895424,0.0,0.5714285714285714
665.0,0.8,0.26469146272783256,0.012891845906825765,57.0,34.0,0.0,0.0,0.0,0.0,0.6263736263736264,0.2607879924953096,0.0,0.8
665.0,1.0,0.5737288327439621,0.04426307651745091,57.0,34.0,4.0,1.0,0.8422465876034907,0.0,0.6263736263736264,0.26702269692923897,1.0,1.0
665.0,1.0,0.2660458581832463,0.016558218251503668,57.0,34.0,2.0,1.0,0.8782725441933319,0.0,0.6263736263736264,0.30214723926380366,0.0,0.6111111111111112
665.0,1.0,0.49469425607075584,0.030048791889196815,57.0,34.0,3.0,1.0,0.827925710449765,0.75,0.6263736263736264,0.28342245989304815,1.0,1.0
729.0,0.9,0.05920602150583014,0.0040920173573853755,19.0,7.0,0.0,0.0,0.0,0.0,0.7307692307692307,0.2675086107921929,0.0,0.9
729.0,0.8888888888888888,0.0758481902568681,0.005582532549653843,19.0,7.0,0.0,0.0,0.0,0.0,0.7307692307692307,0.2863568215892054,0.0,0.8888888888888888
729.0,0.875,0.13800420118223164,0.008402801277777067,19.0,7.0,0.0,0.0,0.0,0.0,0.7307692307692307,0.3110367892976589,0.0,0.625
729.0,1.0,0.20563759054445957,0.013906595369077372,19.0,7.0,2.0,1.0,0.16760317767874444,1.0,0.7307692307692307,0.28366013071895424,0.0,0.7142857142857143
729.0,0.8235294117647058,0.2426380895920291,0.015692262811632662,19.0,7.0,0.0,0.0,0.0,0.0,0.7307692307692307,0.288107202680067,0.0,0.7142857142857143
